has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,2,0,0,12,0,26,4,0,1,0,394,0,6,2,54,0,0,1,0,0,1,7,0,0,0,0,13,0,https://rtyuiolkjhgjhbn.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,0,0,1,7,0,24,8,0,1,0,323,0,5,3,47,0,0,1,0,0,1,8,0,0,0,0,12,1,https://skymailups.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,4,0,0,0,0,1,8,0,27,30,0,0,0,426,0,7,6,68,0,0,1,0,0,1,11,0,0,0,0,17,1,https://uadp.weebly.com/,1
1,1,1,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,9,0,59,16,1,0,0,317,1,1,1,79,0,1,1,0,0,1,17,0,0,0,0,12,0,https://annbshyyuakw.wixsite.com/my-site-2,1
1,1,1,1,1,1,0,0,1,0,0,10,1,0,0,10,0,0,11,0,26,19,0,1,0,657,0,15,2,61,0,0,1,0,0,1,7,0,0,0,0,15,0,https://uctaczauctaczatoday.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,2,0,0,14,0,27,4,0,1,0,429,0,6,2,54,0,0,1,0,0,1,7,0,0,0,0,13,0,https://webmailseatel-231.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,2,0,0,13,0,26,26,0,0,0,386,0,6,3,41,0,0,1,0,0,1,8,0,0,0,0,10,0,https://mailverificationupdatewarning.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,2,0,0,13,0,26,26,0,0,0,377,0,6,3,41,0,0,1,0,0,1,8,0,0,0,0,10,0,https://mail-team-organizer.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,2,0,0,12,0,24,6,0,0,0,328,0,9,3,46,0,0,1,0,0,1,8,0,0,0,0,10,0,https://gixa.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,2,0,0,0,0,0,8,0,28,4,0,0,0,346,0,4,2,51,0,0,1,0,0,1,7,0,0,0,0,11,0,https://server34335.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,10,0,2,12,0,25,4,0,1,0,613,0,15,3,66,0,0,1,0,0,1,8,0,0,0,0,13,2,https://famtel.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,9,1,0,0,0,0,2,7,0,25,19,0,1,0,403,0,4,2,63,0,0,1,0,0,1,7,0,0,0,0,14,2,https://support-index-mailling.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,2,0,0,3,0,4,8,0,28,4,0,0,0,484,0,8,3,83,0,0,1,0,0,1,8,0,0,0,0,11,4,https://magimal.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,2,0,0,13,0,26,15,0,0,0,366,0,6,3,41,0,0,1,0,0,1,8,0,0,0,0,10,0,https://serverupdateauthorization01.weebly.com/,1
1,1,1,1,0,1,0,1,0,0,0,2,1,0,0,5,0,0,8,8,55,14,0,1,0,451,0,8,1,111,0,1,1,0,0,1,16,1,0,0,0,9,0,https://teset63525.wixsite.com/my-site,1
1,1,1,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,8,0,54,16,0,0,0,272,0,1,2,52,0,1,1,0,0,1,17,0,0,0,0,6,0,https://dkday6.wixsite.com/my-site-1,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,2,0,1,14,0,25,4,0,1,0,432,0,10,6,65,0,0,1,0,0,1,11,0,0,0,0,9,1,https://junosuportt.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,11,1,0,0,6,0,1,11,0,26,18,0,0,0,560,0,11,1,66,0,0,1,0,0,1,7,0,0,0,0,17,1,https://telkomsaworldhealthorganization.weebly.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,7,68,18,43,1,1,0,18070,0,8,0,9,0,0,0,0,0,0,18,0,0,0,0,5,0,https://ln.run/zRlz1,1
1,1,1,1,1,1,0,0,1,0,0,8,1,0,0,10,0,0,11,0,26,4,0,1,0,600,0,14,2,67,0,0,1,0,0,1,7,0,0,0,0,13,0,https://ktrtryrt.weebly.com/,1
1,1,1,1,0,1,0,1,0,0,0,2,4,0,0,2,0,0,8,0,60,14,1,1,0,310,3,4,1,90,0,1,1,0,0,1,16,1,0,1,0,24,0,https://jjnnfolley.wixstudio.com/lrlok1o,1
1,1,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,18,0,0,0,217,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,http://bqbq.de/gjgkhfiy/index.html?uid=aaaa@example.jp,1
1,1,1,1,1,1,0,0,1,0,0,8,2,0,0,0,0,1,7,0,27,10,0,0,0,350,0,5,3,57,0,0,1,0,0,1,8,0,0,0,0,10,1,https://serwindstreamoff.weebly.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pi-8201029351030192736.rest,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,https://lite.evernote.com/note/850401f3-ec72-c49d-b0db-21cdfc14c933,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://gulfracing.net//.well-known/acme-challenge/wa/EN.htm,1
1,1,1,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,9,0,56,11,0,0,0,316,1,1,2,95,0,1,1,0,0,1,17,0,0,0,0,8,0,https://commertyasquiad.wixsite.com/comersty,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,10,1,0,0,132,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://inf-y-e-t-t-e-l-ugf.adm.ibsystem.com.br/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,15,2,0,0,0,85,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,https://ee-888y.glide.page/dl/f66199,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://gulfracing.net//.well-known/acme-challenge/wa/EN.htm#info@mup.cz,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,15,2,0,0,0,85,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,https://ee-888y.glide.page/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pi-91717262515152.rest,1
1,1,1,1,0,1,0,0,0,0,0,2,3,0,0,12,0,0,2,0,1,52,1,0,0,679,2,12,2,60,0,0,1,0,0,1,10,1,0,0,0,14,0,https://ddafrica.co.za/Wellsfargo/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pi-836454210.rest,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://vittorosi.com/accountupgrade/Sites/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,24,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://flixgpt-b669c.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pi-3401735201.rest,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pi-81630717.rest,1
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,20,0,1,0,122,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,https://kanimeospas.com/galbs/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pi-0021758372.rest,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.aguanorteformacion.com/archivosdb/,1
1,1,1,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,9,0,56,20,1,0,0,347,1,1,0,81,0,1,1,0,0,1,16,0,0,0,0,13,0,https://jasowalter.wixsite.com/we-transfer-1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://batalkan.cc/DBS.co.id/,1
1,1,1,1,0,1,1,0,1,0,0,5,1,0,0,1,0,0,1,0,1,45,0,0,0,205,0,1,1,19,0,0,1,0,0,1,4,0,0,0,0,2,0,http://nav.service.lfg-oertel.de/SignIn?ReturnUrl=/,1
1,1,1,1,0,1,0,0,1,0,0,3,2,0,74,343,0,0,5,2,4,9,1,1,0,5751,0,371,1,87,0,1,1,0,0,0,8,1,0,0,0,60,0,http://slrqm.cn,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,61,0,0,0,100,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/251732762777366,1
1,1,1,1,0,1,1,0,1,0,0,11,4,0,0,38,0,0,22,12,31,5,1,0,1,2127,0,64,16,171,0,1,1,0,0,1,5,0,0,0,0,34,0,http://wgpjz.cn,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,15,10,0,0,0,93,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,https://btinternet-d3vk.glide.page/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,22,0,0,0,57,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,https://infos-livraisons-france.com/,1
1,1,1,1,0,1,0,0,0,0,1,4,1,0,0,0,0,0,9,5,6,14,1,1,1,707,0,7,1,89,0,0,1,1,0,1,17,1,0,0,0,17,0,http://testingmfa.com,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30,0,0,5,12,12,47,1,1,1,5502,0,1,1,6,0,0,0,0,0,0,19,0,0,0,0,0,0,https://device_help-exoudsweb3.teachable.com/p/home,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,7,0,0,0,46,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,https://app.jotform.com/251742934717564,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,0,8,13,12,47,1,1,1,3690,0,5,1,6,0,0,0,0,0,0,19,0,0,0,0,0,0,https://xn--exdus-vta.teachable.com/p/wallet,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.oferta1477800.shop,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,46,0,0,0,112,0,1,1,4,0,0,0,0,0,0,19,0,0,0,0,0,0,https://exoudsweb3-en-us.teachable.com/p/home,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,16,0,0,0,55,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://app.jotform.com/251732790374562,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://gooqle.www-com.co.uk/XbkhVdkx1MzdhWWM1bjRPTDZsdUtsQ3YwUit3MHpITFVwdWFTRmp1T04zYWcvNUhhMVo5Vk93ZWhrcE5KdHV6ODFEcTkvdEJBZ0xKYldZeEI5ZytxOS9NZDd1Q1ZlWlBjSExsdEtqSHF3bzAydFVFSytIa2psbncvTDJ6NzVMbFgxV2JPN1paQXhLMG9VamNlckx4aHgxSEJoeUR0VEZWaXdwYkpodlBaQWo2Q3pGSW1KZzJLMEVNM0s4NkNOWUNOWEVWVWo1dz0tLWxpRit0alV0b2MrczdESUQtLTFiNElnLzBzdWJORVZFRGFnWWUraXc9PQ==?cid=348790104,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,9,1,1,1,347,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://herrynardfulpr.blogspot.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,1,0,0,66,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,http://mathisoattorneysinc.co.za,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,21,0,0,0,60,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://app.jotform.com/251714283096560,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://philipdaviesheritage.co.uk/net/login.php,1
1,0,1,1,0,1,0,0,0,0,0,0,10,0,0,31,0,0,5,34,11,20,1,1,1,7199,0,38,7,94,0,1,0,0,0,0,2,1,0,0,0,12,0,https://web3mainnetsync.vercel.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,59,0,0,0,149,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,https://bobswap-4-dapp-y7rw.vercel.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,70,0,0,0,109,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://app.jotform.com/251740471648561,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pl-kategorie8279951362.com,1
1,0,1,1,0,1,0,0,0,0,0,0,10,0,0,31,0,0,5,34,11,20,1,1,1,7199,0,38,7,94,0,1,0,0,0,0,2,1,0,0,0,12,0,http://web3mainnetsync.vercel.app,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,7,0,0,0,46,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/251735378093363,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.8293783.shop,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://bosquescondido.com/rd.php,1
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,1,74,18,1,0,0,93,0,5,2,34,0,1,0,0,0,0,20,0,0,0,0,1,0,https://muse.io/bt-internetupdatexmail-64ecdf,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,7,0,0,0,46,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/251738103149354,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,14,0,0,0,53,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/251738431023349,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,6,0,0,0,95,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,https://bttmail.plutio.com/p/form/kZcKAGtYy3xgbithm,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://allegro.pl-kategorie8279951362.com,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,7,0,0,0,46,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://app.jotform.com/251738572610559,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,59,0,0,0,149,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,http://bobswap-4-dapp-y7rw.vercel.app,1
1,1,1,1,0,1,0,0,1,0,0,8,7,0,0,140,0,0,9,10,20,53,1,1,0,8785,7,27,7,320,0,1,0,0,0,0,4,1,0,0,0,133,0,https://taplanding.com/ions,1
1,0,1,1,0,1,0,0,0,0,0,0,6,0,0,72,0,0,8,24,48,36,1,1,1,5411,0,150,186,772,0,1,0,0,1,0,13,1,0,0,0,4,0,https://form.typeform.com/to/rzX94a3q?typeform-source=rt.wiu.edu,1
1,1,1,1,0,1,0,0,1,0,0,8,7,0,0,140,0,0,9,10,20,53,1,1,0,8785,7,27,7,320,0,1,0,0,0,0,4,1,0,0,0,133,0,https://taplanding.com/btnbv,1
1,1,1,1,0,1,0,0,0,0,0,1,4,0,0,4,0,0,5,3,69,34,1,1,0,565,3,11,3,283,0,1,0,0,0,0,5,1,0,0,0,9,0,https://uphold-login-s-school25.teachable.com,1
1,1,1,1,0,1,0,0,1,0,0,8,7,0,0,140,0,0,9,10,20,53,1,1,0,8785,7,27,7,320,0,1,0,0,0,0,4,1,0,0,0,133,0,https://taplanding.com/klsdh,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,7,0,0,0,46,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/251734685761365,1
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,15,0,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://nnggviladecans.es/DDE,1
1,1,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,5,0,15,22,0,0,0,129,0,0,0,8,0,1,0,0,0,0,6,0,0,0,0,0,0,https://biolink.website/w4ed5rftygu,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,20,1,1,1,99,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,https://restablecer-cuenta-outlookk.zya.me/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,41,0,0,0,374,0,2,1,3,0,0,0,0,0,0,17,0,0,0,0,0,0,https://www.kisa.link/lVmqh,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,3,0,0,0,42,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/251732821092352,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,43,0,0,0,82,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://app.jotform.com/251713047481555,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,7,0,0,0,46,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/251712030526344,1
1,1,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,1,13,4,0,0,0,152,0,2,1,131,0,0,0,0,0,0,13,0,0,0,0,22,0,https://sites.google.com/view/systemeo/home,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,0,0,0,16,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,https://2f60fd.share-eu1.hsforms.com/2MOJU_SGlS3C-8cGR1Hr2-w,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://storage.googleapis.com/kvyndbcysqffwigq/yiomsu,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pi-7162629481622.rest,1
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,5,0,13,4,0,0,0,146,0,0,0,156,0,0,0,0,1,0,13,0,0,0,0,22,0,https://sites.google.com/view/coreaccess/home,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,19,1,1,1,393,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://elegant-tail-design.blogspot.com/?a1=7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://nurse909.github.io/?b=e68747470733A2F2F6275747465726E75742D73756363696E63742D66616C6C2E676C697463682E6D652F3F653D696E666F40616C6C696564736E6F7772656D6F76616C2E636F6D,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,70,0,0,0,109,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/251732314519353,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,20,0,0,0,59,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://app.jotform.com/251721306057551,1
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17,0,42,7,0,0,0,140,0,14,0,291,0,0,0,0,1,1,7,0,0,0,0,1,0,http://yqtpm.cn,1
1,1,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,1,13,4,0,0,0,152,0,2,1,131,0,0,0,0,0,0,13,0,0,0,0,22,0,https://sites.google.com/view/webloginmailweitergmbh/home,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,0,0,0,16,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,https://2f60w6.share-eu1.hsforms.com/2vo8bM-fmQgKIy-HKgarTKA,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,0,0,0,16,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,https://2f60t4.share-eu1.hsforms.com/2KTljGOIPQJ-4gl_G9j8Q1Q,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,7,0,0,0,46,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://app.jotform.com/251725163022548,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,11,21,1,0,0,88,0,1,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,https://webmail5.durablesites.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,18,0,0,0,108,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTgyDhCYqUjAZn_zVOKKzpk1Nf2FiK3hrj8Nh6-4jd2HdogbUlstkiumEYxz2LJdsDkdigLKGk_umuM/pub,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,23,0,0,0,62,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://app.jotform.com/251731480597564,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,0,0,0,16,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,https://2f6008.share-eu1.hsforms.com/2XS_-JowNSoaI1NaUglFrZA,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,https://dnajngiv.web.app,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://qui.m-pages.com/OaLoso/qui,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,0,0,0,16,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,https://2f610i.share-eu1.hsforms.com/2_TVVKDMnRzu7Efc1IZAOog,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,61,0,0,0,100,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/251724748009359,1
1,1,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,5,0,15,16,0,0,0,123,0,0,0,8,0,1,0,0,0,0,6,0,0,0,0,0,0,https://biolink.website/abbui,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,29,1,0,0,167,0,1,1,10,0,0,0,0,0,0,5,0,0,0,0,0,0,https://www.merotex.ro/enhanccreditcons/adjusdigital/rmcsn/ntbsmmfsb.php,1
1,1,1,1,1,1,1,0,1,0,0,14,7,0,0,2,0,0,1,4,7,34,1,1,1,1268,5,5,3,61,0,1,1,0,1,1,7,1,0,0,0,25,0,http://g4parameters.com,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,0,0,0,16,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,https://2f63f0.share-eu1.hsforms.com/2X6xNhQMASE6e07LhC-jF7A,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,22,0,0,0,56,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,https://mon-environnement-edf.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://geomatica.sn/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,10,1,0,0,118,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,https://y-e-tt-l.blingme.co.za/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,4,0,0,0,16,0,1,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,https://share-eu1.hsforms.com/1VFCSaoQXS9KPdjA2gEAUjQ2f4f6d,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,230,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://jobasistent.ro/regulatgensign/credpropcentr/403.php,1
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,40,0,0,2,0,7,27,1,1,0,5110,0,55,8,67,0,1,1,0,0,1,2,0,0,0,0,51,0,https://ssk08.ru/include/mainpage/hlly1.html,1
